,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
2949,Kygo,Like It Is,183067,2020-10-08 04:17:00,0.794,0.728,1.0,-6.759,1.0,0.114,0.121,8.82e-06,0.227,0.36,105.024,3frUvGrmGcay91lvFbOgsN,4.0
2951,5 Seconds of Summer,Youngblood - R3HAB Remix,150528,2020-10-08 04:22:00,0.425,0.771,7.0,-4.293,0.0,0.0629,0.0312,0.0,0.165,0.213,142.034,2vIzH4NfFGoJHA5rn1dFWT,4.0
2954,Rak-Su,Yours or Mine,179933,2020-10-09 04:12:00,0.417,0.875,2.0,-4.721,1.0,0.0507,0.106,0.000982,0.0577,0.768,184.026,3d3pAUah5Y17mrg1Vqzrwy,4.0
2955,Rak-Su,Stick Around,145245,2020-10-09 04:25:00,0.71,0.728,0.0,-6.74,1.0,0.0243,0.0215,2.75e-06,0.506,0.254,105.006,1SZ5EEmCQ03fRAHnFNYW8N,4.0
2957,BTS,Stay Gold,94910,2020-10-09 06:14:00,0.723,0.634,1.0,-5.415,1.0,0.0542,0.0892,0.0,0.0787,0.582,129.017,3Ys2PYl1wyPKQIwyqhP9cQ,4.0
2964,Loote,85% - GOLDHOUSE Remix,245373,2020-10-09 07:15:00,0.7,0.841,4.0,-5.939,0.0,0.166,0.0305,4.16e-06,0.0859,0.341,127.997,0OUC0kWsQ3B99MspZfLaVy,4.0
2965,The Chainsmokers,This Feeling (feat. Kelsea Ballerini) - Afrojack & Disto Remix,207693,2020-10-09 07:19:00,0.607,0.942,10.0,-3.876,0.0,0.0857,0.000428,4.53e-05,0.111,0.164,150.074,1zZ8DfrLf4fQgARxIKOs20,4.0
2967,Samantha Harvey,Get To Know You,201666,2020-10-09 07:27:00,0.761,0.695,5.0,-4.048,1.0,0.0886,0.0783,0.0,0.14,0.69,118.004,3oiLlbBynuErymca4Dwp5H,4.0
2982,The Chainsmokers,Side Effects - Fedde Le Grand Remix,172360,2020-10-09 08:19:00,0.633,0.854,0.0,-4.046,0.0,0.0432,0.0382,2.83e-05,0.434,0.659,126.026,7FDaS1k08rwMoAThmzUkOZ,4.0
2983,Mike Perry,One Life,204591,2020-10-09 08:22:00,0.653,0.757,3.0,-3.642,1.0,0.0555,0.0997,0.0,0.242,0.233,128.015,2aXA9aQfrqaOi1Wy3NfSZI,4.0
3002,Lennon Stella,La Di Da - Aaron Redding Remix,226506,2020-10-09 09:24:00,0.559,0.744,7.0,-5.71,1.0,0.0482,0.497,0.0,0.083,0.347,160.016,1ucpv4HFmmhcYZeMZxuB6i,4.0
3003,Drax Project,Woke Up Late (feat. Hailee Steinfeld),172237,2020-10-09 09:27:00,0.698,0.66,2.0,-5.429,0.0,0.083,0.043,0.0,0.186,0.351,119.214,4oPWkP9zQ5ANBbfdHGOvKF,4.0
3005,Why Don't We,Hooked,204906,2020-10-09 12:39:00,0.623,0.624,1.0,-5.469,1.0,0.0595,0.0941,0.0,0.119,0.347,180.016,2N2s2s2w0jmSIPNZcm8Jnr,4.0
3006,Why Don't We,Trust Fund Baby,43283,2020-10-09 12:40:00,0.624,0.785,8.0,-3.337,1.0,0.0498,0.0629,0.0,0.135,0.593,163.929,54j7EaJPDmSZYcNYvLSJ78,4.0
3010,Mike Williams,Face Up To The Sun,194827,2020-10-09 12:54:00,0.652,0.913,7.0,-4.055,1.0,0.0336,0.0784,0.000346,0.0533,0.595,125.992,1rWoVZYprb19V7qDTXhpJL,4.0
3012,Sam Smith,Diamonds - Acoustic,2220,2020-10-09 12:59:00,0.489,0.284,10.0,-8.699,0.0,0.0508,0.841,0.0,0.137,0.335,186.337,4y8OZW2dyWRobsi2w0C64W,4.0
3013,Sigala,Lasting Lover - Acoustic,113258,2020-10-09 12:59:00,0.554,0.378,1.0,-6.7,1.0,0.0302,0.868,0.0,0.11,0.319,124.862,0TGU6ELkO9MRv7aHL3QVrl,4.0
3014,Tony Junior,Odin,47293,2020-10-09 13:02:00,0.666,0.678,6.0,-7.058,0.0,0.0367,0.44,1.85e-05,0.0783,0.913,87.981,70xYDS3aZDF6ZN73AUmBrg,4.0
3015,Brando,Don't Call Me - Galantis Remix,184076,2020-10-09 13:02:00,0.624,0.846,0.0,-4.201,1.0,0.0421,0.167,1.27e-06,0.393,0.467,122.985,6PMVAJwWESCP41PDbMSyOs,4.0
3016,Cash Cash,Love You Now (feat. Georgia Ku),175874,2020-10-09 13:06:00,0.433,0.808,6.0,-1.825,1.0,0.0616,0.0917,0.0,0.0599,0.279,160.214,6nd5NmiiZUmObCdSgREmer,3.0
3017,Boy In Space,Therapy (with NOTD),168047,2020-10-09 13:09:00,0.562,0.843,1.0,-5.657,1.0,0.0381,0.138,0.0,0.188,0.692,135.938,05NLAwbj1wc1GFGycmslgT,4.0
3018,Ellie Goulding,Slow Grenade - Syn Cole Remix,188571,2020-10-09 13:12:00,0.74,0.799,6.0,-4.836,0.0,0.0329,0.0131,8.77e-05,0.149,0.62,125.974,2eQ0KgjaudX9rEe7suSrtg,4.0
3019,Boyce Avenue,Careless Whisper,145098,2020-10-09 13:15:00,0.574,0.629,2.0,-8.815,0.0,0.0363,0.128,0.0,0.271,0.786,153.119,4jDmJ51x1o9NZB5Nxxc7gY,4.0
3020,Gryffin,Cry (with John Martin) - Majestic Remix,159677,2020-10-09 13:18:00,0.591,0.93,1.0,-3.534,1.0,0.0299,0.036,0.0,0.195,0.604,123.954,6ZBCtmCYtREHrlPJ66VjML,4.0
3021,Martin Jensen,Running Back To You,176796,2020-10-09 13:21:00,0.675,0.73,0.0,-5.982,1.0,0.0909,0.0669,0.0,0.0686,0.892,102.025,7feeLzB9KdKJ2ha3OvJ0SZ,4.0
3022,Sam Feldt,Use Your Love (feat. Goldford),174720,2020-10-09 13:24:00,0.712,0.776,6.0,-3.341,1.0,0.0802,0.401,0.0,0.296,0.659,124.977,5W05N4aETUauCVzddI8L66,4.0
3023,Halsey,I'm Not Mad,173467,2020-10-09 13:27:00,0.78,0.684,0.0,-5.758,1.0,0.0636,0.17,0.0,0.105,0.732,149.916,6SL8U8TtdwOtGhbmGzsMfX,4.0
3024,Steven Malcolm,Fuego (R3HAB Remix),103141,2020-10-09 13:29:00,0.779,0.928,9.0,-4.12,1.0,0.221,0.172,1.65e-06,0.327,0.737,120.028,4WqnZokUoswiqEmGadvXlu,4.0
3036,Duolingo Spanish Podcast,Trailer Season 3,83059,2020-10-10 13:26:00,0.286,0.0666,9.0,-17.208,0.0,0.0403,0.963,0.944,0.101,0.038,108.869,45ly8E5GydW9dZoXcxbSJv,4.0
3037,Rak-Su,Wanna Tell You,18910,2020-10-10 13:27:00,0.821,0.629,6.0,-10.811,0.0,0.0723,0.0257,0.852,0.344,0.266,125.005,14I4fHGZ12cBnn3tbTLgEZ,4.0
3040,Rak-Su,All Day Long,190182,2020-10-10 13:37:00,0.865,0.655,1.0,-7.987,1.0,0.123,0.133,0.168,0.168,0.439,122.981,23P9Vv8aBdauKWdEoK7wqf,4.0
3043,Rak-Su,Deception,252750,2020-10-10 13:48:00,0.679,0.673,11.0,-6.855,0.0,0.0382,0.00815,0.0,0.109,0.42,100.923,3CQuu9oF1lzfO7rWh8hv45,4.0
3044,Rak-Su,Weird Inside,176963,2020-10-10 13:51:00,0.51,0.213,6.0,-6.717,0.0,0.176,0.9,0.0487,0.0978,0.173,77.976,299vmLW2iaQxe8y9HLWNiH,4.0
3059,Little Mix,Holiday - Frank Walker Remix,186264,2020-10-11 03:01:00,0.556,0.751,5.0,-4.611,1.0,0.0419,0.106,0.0,0.307,0.359,113.922,3tcp3TuUmiVjQznPgrsTN3,4.0
3062,Famba,Storm (feat. Kyra Mastro),189533,2020-10-11 03:12:00,0.751,0.719,11.0,-6.137,0.0,0.101,0.0365,0.0146,0.203,0.292,122.05,0aKNU0pxAon4dXwjY4GreO,4.0
3065,Gryffin,OMG (with Carly Rae Jepsen) - MOTi Remix,173500,2020-10-11 03:21:00,0.641,0.648,6.0,-5.318,1.0,0.0418,0.0159,0.000329,0.413,0.373,132.983,6C3KjmM03L3CKHf2vhU5Pa,4.0
3067,Panic! At The Disco,High Hopes - Don Diablo Remix,60002,2020-10-11 03:27:00,0.59,0.888,5.0,-2.851,1.0,0.0765,0.0216,0.0,0.487,0.288,126.094,1FlIzyCvRFQUE4pc7PiaIo,4.0
3078,LAY,Let’s SHUT UP & DANCE,8104,2020-10-11 10:54:00,0.765,0.893,6.0,-2.891,0.0,0.209,0.042,0.000271,0.0331,0.715,110.051,2SHsNfrHj4iDOVJuDwclPd,4.0
3100,Mabel,Mad Love,169813,2020-10-12 04:20:00,0.623,0.796,0.0,-2.981,0.0,0.199,0.659,0.0,0.115,0.607,197.524,6ImEBuxsbuTowuHmg3Z2FO,4.0
3111,Lennon Stella,Summer Feelings (feat. Charlie Puth),160289,2020-10-13 13:07:00,0.696,0.686,5.0,-6.113,0.0,0.0309,0.262,0.0,0.174,0.7,115.982,49dFIRQCQxPWgoH0m38XQ5,4.0
3116,BTS,Dynamite - Bedroom Remix,207926,2020-10-13 13:22:00,0.756,0.745,1.0,-3.263,0.0,0.0341,0.0631,0.0,0.221,0.726,109.063,6ceLbOqD2zrnUollgXkKMn,4.0
3118,BTS,Dynamite - Retro Remix,208404,2020-10-13 13:30:00,0.647,0.915,4.0,-2.031,1.0,0.148,0.0659,0.0,0.327,0.776,113.936,4xeOxHpKth9IdzNNIZnzhX,4.0
3119,BTS,Make It Right (feat. Lauv),199903,2020-10-13 13:33:00,0.584,0.685,7.0,-7.811,1.0,0.425,0.0304,0.0,0.189,0.345,97.551,314ZkcV7oLWG8yWE7LABvH,4.0
3147,Sigma,Here We Go Again,162584,2020-10-14 11:45:00,0.535,0.842,4.0,-3.094,1.0,0.0846,0.132,0.0,0.148,0.598,152.807,1jfW9Ro29uuPlAUfnOqTVw,4.0
3153,Jonas Blue,I See Love - From Hotel Transylvania 3,173220,2020-10-19 11:14:00,0.736,0.706,2.0,-3.899,0.0,0.0438,0.0133,0.0,0.324,0.758,123.047,32UJH1F38AMSjZilQyBzOE,4.0
3168,Jess Glynne,I'll Be There,193923,2020-10-19 17:02:00,0.348,0.797,2.0,-3.929,1.0,0.038,0.0698,0.0,0.0876,0.279,146.737,38JQffe8a2OLbUgpTOkZZG,4.0
3173,Valerie Broussard,Don't Let Me Be Misunderstood,182973,2020-10-20 14:51:00,0.388,0.501,11.0,-11.296,0.0,0.0731,0.778,0.0,0.305,0.532,158.348,7M9pPyt8Gr41THLhbz4NSB,4.0
3174,Au/Ra,Panic Room,237772,2020-10-20 14:55:00,0.495,0.426,8.0,-9.434,1.0,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,7uUahoeqGNRMbpdeiLj1rS,4.0
3175,Ruelle,Where We Come Alive,212957,2020-10-20 15:00:00,0.134,0.606,0.0,-5.179,1.0,0.0431,0.0114,0.0733,0.0902,0.146,182.2,3IA89ROOb6QcQxFkviEs4e,5.0
3176,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690,2020-10-20 15:03:00,0.573,0.539,2.0,-6.091,0.0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,7vguMCv8uVuZLiQJ156u3Z,4.0
3177,Zayde Wølf,You Do You,64515,2020-10-20 15:04:00,0.75,0.795,5.0,-4.303,1.0,0.0396,0.0843,0.0,0.235,0.777,120.027,7biRdBqESYKZrLo9aXjRVd,4.0
3198,R3HAB,Creep (R3HAB Chill Remix),186355,2020-10-21 07:32:00,0.672,0.584,6.0,-9.414,1.0,0.0544,0.165,0.106,0.132,0.208,118.01,4AeLryGXQl7bBwX6IMMLiY,4.0
3199,R3HAB,This Is How We Party,147605,2020-10-21 07:34:00,0.799,0.802,4.0,-5.428,1.0,0.154,0.0571,1.06e-06,0.269,0.339,118.997,1f56uo4FJwpqhPETmML1Kn,4.0
3203,RAYE,Love Me Again,147931,2020-10-21 07:52:00,0.495,0.894,2.0,-4.814,0.0,0.0441,0.00453,0.000596,0.103,0.213,126.03,5TbzAWWc5eJaANpA9kfGCd,4.0
3204,NOTD,Start It Over (feat. CVBZ & Shy Martin),167679,2020-10-21 07:55:00,0.712,0.839,10.0,-5.136,1.0,0.26,0.173,0.0,0.0814,0.565,99.909,2i5hQ1RoA0KCzVRXjktJoo,4.0
3205,Becky Hill,I Could Get Used To This (with WEISS),194760,2020-10-21 07:59:00,0.59,0.646,4.0,-4.666,0.0,0.0603,0.0108,0.0,0.473,0.325,117.066,6MSuMFyOdoJMAEgvnhqbRu,4.0
3206,Daya,Left Me Yet,191340,2020-10-21 08:02:00,0.753,0.806,8.0,-6.396,0.0,0.275,0.0552,0.0,0.118,0.424,114.995,6k2t5GhwOIKep31iyJ8S0L,4.0
3208,Rak-Su,Into It,188040,2020-10-21 13:03:00,0.518,0.572,10.0,-6.706,0.0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,4HwDCXsMBC7SUdp2WT4MZP,4.0
3209,Ella Henderson,Friends,67950,2020-10-21 13:04:00,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,4.0
3228,Marshmello,Tongue Tied (with YUNGBLUD & blackbear),39170,2020-10-21 16:33:00,0.628,0.821,1.0,-2.721,0.0,0.0525,0.0208,0.0,0.426,0.465,93.001,7jzldCBnJjpJM3epzJ85KE,4.0
3231,Kygo,Not Ok,210943,2020-10-21 16:42:00,0.618,0.66,11.0,-8.14,0.0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,6aoGtdWXBkYQ2O2wnyIz2x,4.0
3240,Marshmello,Silence,180822,2020-10-22 06:55:00,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,4.0
3245,Marshmello,Happier,214289,2020-10-22 07:19:00,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.015,2dpaYNEQHiRxtZbfNsse99,4.0
3246,Why Don't We,Big Plans,179929,2020-10-22 07:22:00,0.693,0.604,11.0,-5.279,1.0,0.0427,0.0668,0.0,0.114,0.651,75.014,3eng6TJxpqjvDkxRpnfnhB,4.0
3247,Diplo,Dance with Me (feat. Thomas Rhett & Young Thug),170157,2020-10-22 07:24:00,0.73,0.792,6.0,-5.33,0.0,0.13,0.0264,0.0,0.101,0.745,99.039,6wXgnhpmOPEJ7cUweSyy2B,4.0
3250,Marshmello,Light It Up (with Tyga & Chris Brown),137448,2020-10-22 07:34:00,0.81,0.625,11.0,-3.593,0.0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,4Q8aDd3H6LF8t4eY7So9O8,4.0
3251,The Chainsmokers,Who Do You Love,226733,2020-10-22 07:38:00,0.51,0.846,3.0,-4.595,1.0,0.0461,0.0101,0.0,0.208,0.475,139.927,2fVHrSxsQbJUuj9MW9zG1e,4.0
3252,Kygo,I'll Wait,215360,2020-10-22 07:42:00,0.611,0.651,1.0,-6.973,1.0,0.0587,0.148,1.84e-05,0.105,0.357,122.983,6Q3K9gVUZRMZqZKrXovbM2,4.0
3255,Marshmello,Room to Fall,180997,2020-10-22 07:51:00,0.531,0.845,9.0,-5.362,0.0,0.164,0.0037,1.58e-05,0.275,0.537,175.898,4pCaBJPDbw1HFzwsQZlIgb,4.0
3260,Marshmello,Be Kind (with Halsey),7466,2020-10-22 16:35:00,0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A,4.0
3261,Why Don't We,8 Letters,190026,2020-10-22 16:38:00,0.607,0.478,1.0,-5.702,0.0,0.031,0.649,0.0,0.0928,0.255,88.979,4zRZAmBQP8vhNPf9i9opXt,4.0
3270,Olivia O'Brien,Complicated,189000,2020-10-22 17:15:00,0.657,0.355,7.0,-12.044,1.0,0.0714,0.694,0.000427,0.123,0.0808,74.99,0jllH0usRFD4LJkJnGK9Lf,4.0
3272,Bea Miller,like that,185546,2020-10-22 17:21:00,0.879,0.499,4.0,-6.027,0.0,0.18,0.24,0.0,0.0967,0.405,106.043,4EivmOT13NMpNSfTKn9p4s,4.0
3297,Mike Perry,Hands,167195,2020-10-24 13:04:00,0.811,0.499,5.0,-7.161,0.0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,3CJvmtWw2bJsudbAC5uCQk,4.0
3302,Jonas Blue,Mistakes,186490,2020-10-24 13:22:00,0.814,0.811,4.0,-3.523,1.0,0.0597,0.183,0.000316,0.271,0.513,122.041,4zCEJUxsW73s2sIIoM4SLC,4.0
3317,Pia Mia,Bitter Love,216746,2020-10-26 06:14:00,0.365,0.652,7.0,-2.666,1.0,0.0356,0.146,0.0,0.114,0.143,101.65,4wOXx92SlZWxNtuBytlMsK,3.0
3320,Bebe Rexha,I'm a Mess,195519,2020-10-26 06:24:00,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,04ZTP5KsCypmtCmQg5tH9R,4.0
3322,Fotty Seven,Haath Toh Laga,71170,2020-10-26 06:26:00,0.793,0.739,8.0,-7.697,0.0,0.294,0.137,0.0,0.574,0.642,99.967,7GwEtrvRxKbf2E9dMiGxI6,4.0
3332,Falling In Reverse,Popular Monster - NGHTMRE & Galantis Remix,112361,2020-10-26 06:58:00,0.321,0.895,11.0,-4.172,1.0,0.267,0.0558,0.00314,0.0863,0.248,159.657,336vTSxoACS82BJzwQ2Gfw,4.0
3335,Boyce Avenue,Goodbye My Lover,248353,2020-10-26 07:06:00,0.432,0.261,4.0,-12.591,1.0,0.0512,0.953,0.00342,0.0903,0.273,89.567,6gxycjJNMgmAyfzUXBN80P,4.0
3336,Loote,Pushing Daisies,198788,2020-10-26 07:10:00,0.434,0.209,4.0,-10.119,1.0,0.0412,0.859,0.0,0.117,0.378,77.475,54yJttZO2qaYCyAaWKZSDc,4.0
3337,Alex Aiono,Good Morning (Fabian Mazur Remix),162875,2020-10-26 07:13:00,0.69,0.664,11.0,-5.661,0.0,0.366,0.0812,0.0,0.311,0.728,99.863,3ogjbq2SnZ9GNcmwtUKgcC,4.0
3338,Guru Randhawa,Naach Meri Rani,120959,2020-10-26 07:15:00,0.676,0.488,1.0,-5.091,1.0,0.154,0.0613,0.0,0.0707,0.151,97.036,1orM67pmkNc4alrZkWjYkV,4.0
3339,Jesper Jenset,Bad Vibrations,43448,2020-10-31 16:51:00,0.768,0.589,8.0,-8.991,0.0,0.0403,0.00417,2.67e-05,0.136,0.757,97.979,6zTKuNMEU3svBn65L6u88M,4.0
3340,Zara Larsson,Don't Worry Bout Me - Rudimental Remix,193137,2020-10-31 16:54:00,0.728,0.848,5.0,-6.248,1.0,0.185,0.0427,4.49e-06,0.118,0.612,124.993,4R7ZSlYoJOIaxHJFHszQCR,4.0
3362,Zedd,Good Thing (feat. Kehlani) - Grant Remix,218544,2020-11-01 17:25:00,0.778,0.695,1.0,-5.696,0.0,0.0377,0.0645,4.03e-05,0.195,0.353,105.026,3d7W9cysz9P6RpmuNkDnnb,3.0
3366,Loote,85%,174106,2020-11-01 17:48:00,0.866,0.602,4.0,-8.573,0.0,0.0452,0.00204,7.78e-05,0.213,0.618,106.048,5vwwuyCXZVHGYeLN0rZtbU,4.0
3377,Ellie Goulding,Hate Me (with Juice WRLD),186223,2020-11-01 18:26:00,0.657,0.768,8.0,-4.628,1.0,0.0507,0.108,0.0,0.144,0.759,75.025,6kls8cSlUyHW2BUOkDJIZE,4.0
3391,Zedd,Good Thing (feat. Kehlani) - Osrin Remix,177267,2020-11-02 09:40:00,0.725,0.689,1.0,-6.915,0.0,0.356,0.29,1.69e-05,0.0815,0.567,185.863,4wiCv6q3xqtiaRsQ5sOTSc,3.0
3400,Alesso,REMEDY,190295,2020-11-03 07:20:00,0.601,0.775,0.0,-4.612,1.0,0.0473,0.269,0.0,0.0883,0.483,119.964,6jreFSOTUAViWjKyzOC4Kg,4.0
3403,Zedd,The Anthem - Radio Mix,161168,2020-11-03 07:31:00,0.532,0.966,5.0,-4.17,0.0,0.0835,0.003,0.000288,0.43,0.455,149.995,6QXWRqZqyT4ZgbtXn27i12,4.0
3404,Loote,tomorrow tonight,202600,2020-11-03 07:34:00,0.32,0.5,3.0,-7.979,1.0,0.0994,0.134,0.0,0.108,0.142,91.361,4vsAUbPb6q9FpC4AGBFdVh,4.0
3405,Steve Aoki,Imagine,225000,2020-11-03 07:38:00,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,4.0
3406,HRVY,ME BECAUSE OF YOU,215946,2020-11-03 07:42:00,0.605,0.747,10.0,-6.562,1.0,0.0807,0.0071,0.0,0.187,0.187,92.855,0PKjvdyNNzkmhtBR4vBsrT,4.0
3408,Zedd,Find You,204346,2020-11-03 07:49:00,0.644,0.743,6.0,-4.076,0.0,0.0331,0.00114,0.0,0.0831,0.274,125.913,77dwRzKegOkVtlHajKnDCb,4.0
3413,Hailee Steinfeld,I Love You's,216083,2020-11-03 09:18:00,0.681,0.783,8.0,-4.997,1.0,0.18,0.0262,0.0,0.206,0.323,106.901,60todhJq1ScRkVxFvXTuZF,4.0
3415,Ellie Goulding,Slow Grenade,217493,2020-11-03 09:25:00,0.758,0.562,9.0,-6.302,1.0,0.0771,0.0996,0.0,0.0996,0.581,142.035,50LL2nNT58GsK6kCSh1Erv,4.0
3419,Patric Scott,Bruised But Not Broken - Live & Unplugged Edit,43970,2020-11-03 11:37:00,0.393,0.544,6.0,-10.437,1.0,0.445,0.314,0.0,0.695,0.514,78.216,1LJKXQGyuJ57xyOZAmtDsy,4.0
3426,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé) - Tazer Remix,136516,2020-11-03 11:58:00,0.696,0.815,1.0,-6.019,1.0,0.0406,0.00166,0.115,0.352,0.562,123.994,5cFn2UCxem2wOq0ZNgmF8z,4.0
3435,KREAM,Ain't Thinkin Bout You (feat. Louisa),165616,2020-11-03 12:37:00,0.784,0.761,9.0,-4.533,1.0,0.0351,0.00653,0.000463,0.0984,0.525,123.971,1tjxQYoB2OS2fRZS43ODLQ,4.0
3451,MAX,Love Me Less (feat. Quinn XCII),177669,2020-11-04 08:22:00,0.732,0.856,11.0,-2.2,0.0,0.0929,0.0828,0.0,0.323,0.771,145.034,2tOOcDDYkh0PSjr6GwPEAJ,4.0
3452,Matoma,The Bender (with Brando),184320,2020-11-04 08:25:00,0.707,0.882,6.0,-7.46,1.0,0.0384,0.0606,0.0132,0.105,0.208,125.005,3INNLgKkHn8HOodDulCd7x,4.0
3480,Marshmello,FRIENDS,187664,2020-11-04 12:45:00,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,4.0
3485,Möwe,Talk To Me (feat. Conor Maynard & RANI) - Sam Feldt Edit,186702,2020-11-04 12:57:00,0.6,0.788,1.0,-4.482,0.0,0.111,0.247,0.0,0.105,0.301,94.038,1aCcTh955i82DV6LEe0Igr,4.0
3495,Loud Luxury,Love No More,168635,2020-11-04 13:44:00,0.766,0.674,0.0,-6.245,1.0,0.0538,0.0217,5.87e-05,0.258,0.214,121.012,0E8WJOFs2eWD67USh7C6Qd,4.0
3496,Lost Kings,Don't Kill My High,180333,2020-11-04 13:47:00,0.674,0.932,8.0,-4.876,1.0,0.0718,0.0363,0.0,0.0576,0.826,144.039,09yhMTRqQ1I1dniu3PoIQi,4.0
3498,Cheat Codes,Only You (with Little Mix),189401,2020-11-04 13:55:00,0.607,0.74,4.0,-4.793,0.0,0.172,0.0829,0.0,0.105,0.219,108.05,54l9GJGQ1UCFKe2tzt1Vxt,4.0
3499,Matoma,Embrace Your Life (feat. Alida),190080,2020-11-04 13:58:00,0.765,0.654,6.0,-7.757,1.0,0.0461,0.0152,0.0,0.0745,0.595,124.961,3GAw8rIJkfzy9JVlWDhOju,4.0
3501,Seeb,Grip,41594,2020-11-04 17:28:00,0.598,0.904,4.0,-2.293,1.0,0.0507,0.331,0.0,0.264,0.503,138.091,3gicyfiEVMGONgzygpWjNT,4.0
3504,Sam Feldt,Silverskin (feat. Dillon Dixon),151218,2020-11-05 04:09:00,0.749,0.52,10.0,-8.604,1.0,0.0456,0.224,0.000503,0.0982,0.759,96.023,5uSrc15udTtdHXj9QWhfHD,4.0
3508,Sigala,Somebody,238666,2020-11-05 04:23:00,0.526,0.818,3.0,-5.952,1.0,0.0358,0.0587,0.0,0.333,0.896,171.96,6VrLYoQKdhu1Jruei06t65,4.0
3514,NOTD,Cry Dancing,179396,2020-11-05 06:41:00,0.664,0.884,3.0,-4.433,1.0,0.0885,0.304,0.0,0.0745,0.483,120.034,7g2uEIBiSXUNkLmEUCv5nq,4.0
3515,Galantis,Faith (with Dolly Parton) [feat. Mr. Probz],186804,2020-11-05 06:44:00,0.547,0.795,8.0,-3.721,1.0,0.0489,0.145,0.0,0.111,0.723,118.115,6o6STE55cbhH4BuM2EJRL9,4.0
3516,Sam Feldt,Just To Feel Alive (feat. JRM) - Remix,194838,2020-11-05 06:49:00,0.735,0.623,0.0,-6.68,1.0,0.0361,0.422,0.000132,0.122,0.336,122.04,3VgC5iENyVCL72ibr8iJIg,4.0
3521,Sam Feldt,Déjà Vu,176909,2020-11-05 07:05:00,0.439,0.61,9.0,-7.236,1.0,0.116,0.593,1.07e-05,0.341,0.172,181.088,61KpQadow081I2AsbeLcsb,4.0
3524,Jax Jones,i miss u (with Au/Ra),172143,2020-11-05 07:14:00,0.668,0.726,9.0,-7.512,1.0,0.0468,0.0387,0.0,0.134,0.453,124.075,7CH8J4ulT49UfZwSDSkSZA,4.0
3527,Mike Williams,Make You Mine (feat. Moa Lisa),213333,2020-11-05 07:56:00,0.72,0.781,6.0,-4.975,0.0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,1ICPREUY4yMNeFEgbNh7D5,4.0
3528,KREAM,Go Somewhere,174480,2020-11-05 07:58:00,0.706,0.78,0.0,-5.588,1.0,0.154,0.0105,0.0,0.164,0.677,124.022,71rHHK9L22rVdmofJTjuSd,4.0
3530,Don Diablo,The Same Way,184838,2020-11-05 08:05:00,0.619,0.71,4.0,-3.058,1.0,0.0403,0.136,0.0,0.151,0.359,124.106,1Rmxhk9QkgjJAPifwkA4uM,4.0
3531,Sam Feldt,Leave Me Alone (feat. George Shelley),162081,2020-11-05 08:08:00,0.591,0.67,6.0,-5.105,0.0,0.0443,0.233,0.0,0.109,0.547,104.81,2J1ZxMyu3cWJxddF8pk7fF,4.0
3540,Gryffin,OMG (with Carly Rae Jepsen),215737,2020-11-07 03:02:00,0.552,0.623,6.0,-5.766,1.0,0.0532,0.0122,0.0123,0.106,0.616,177.973,2j9YmQRxtjuVwb4XN95oT8,4.0
3543,Matoma,Lights Go Down (feat. James Newman),217156,2020-11-07 03:13:00,0.592,0.717,11.0,-5.801,0.0,0.0669,0.0161,0.0,0.0845,0.318,130.139,7oO3oJgWstbONXdaloetvB,4.0
3545,Seeb,Don't You Wanna Play?,138733,2020-11-07 03:19:00,0.566,0.768,2.0,-4.458,0.0,0.0312,0.0127,0.0,0.115,0.638,100.005,15hhlasuVIxEZ3O0PxlRkT,4.0
3546,Gryffin,Bye Bye (feat. Ivy Adara),210351,2020-11-07 03:22:00,0.612,0.781,4.0,-3.601,1.0,0.0931,0.00548,0.0,0.174,0.54,148.017,676eXXtx6I7yxaDfXvMpjK,4.0
3548,Matoma,Keep It Simple (feat. Wilder Woods),191578,2020-11-07 03:30:00,0.629,0.82,1.0,-5.651,1.0,0.0543,0.0142,4.34e-05,0.039,0.329,113.95,58fGC7ZRlPhW1J7kLx1goK,4.0
